timestamp_s,acc_x,acc_y,acc_z,gyro_roll,gyro_pitch,gyro_yaw,altitude_m,pressure_hPa,mag_north,mag_east,mag_down,roll_deg,pitch_deg,yaw_deg,speed_mps,flight_phase
6.6567,0.34793,-0.08488,-9.82032,0.002848,-0.000307,0.393596,60.402,1006.0149,0.04597,0.18525,0.46874,0.0,45.0,89.77,2.0,loiter
6.6667,0.47339,0.02858,-9.65936,0.005743,-0.002894,0.400988,60.223,1006.0362,0.04494,0.18917,0.46875,0.0,45.0,90.0,2.0,loiter
6.6767,0.35268,0.14518,-9.64756,0.002501,-0.003425,0.392555,60.454,1006.0086,0.04076,0.18428,0.46876,0.0,45.0,90.23,2.0,loiter
6.6867,0.409,-0.05501,-9.8143,0.001193,0.001833,0.389517,60.41,1006.0138,0.04728,0.19462,0.4659,0.0,45.0,90.45,2.0,loiter
6.6967,0.31563,-0.06822,-9.97493,-0.002727,-0.003805,0.394664,60.186,1006.0406,0.04576,0.18056,0.46815,0.0,45.0,90.68,2.0,loiter
6.7067,0.40004,0.00692,-9.81383,0.001853,-0.004561,0.399133,60.61,1005.99,0.04737,0.20293,0.4666,0.0,45.0,90.9,2.0,loiter
6.7167,0.33494,-0.01503,-9.65833,0.008075,-0.002916,0.391677,60.165,1006.0431,0.05138,0.19494,0.46757,0.0,45.0,91.13,2.0,loiter
6.7267,0.29964,-0.0401,-9.57476,0.003196,-0.001882,0.39985,60.594,1005.9919,0.04463,0.18985,0.46709,0.0,45.0,91.35,2.0,loiter
6.7367,0.32807,-0.10917,-9.90602,-0.004029,0.001167,0.389571,60.592,1005.9921,0.0403,0.1986,0.46817,0.0,45.0,91.58,2.0,loiter
6.7467,0.23594,0.00127,-9.85508,-0.001584,-0.003091,0.391533,60.282,1006.0292,0.04362,0.18813,0.46091,0.0,45.0,91.8,2.0,loiter
6.7568,0.31863,0.00588,-9.82399,0.000126,-0.00489,0.392419,60.511,1006.0018,0.03652,0.19347,0.47024,0.0,45.0,92.03,2.0,loiter
6.7668,0.40906,-0.01683,-9.66724,0.001099,-0.003678,0.395255,60.369,1006.0188,0.05222,0.19122,0.46044,0.0,45.0,92.25,2.0,loiter
6.7768,0.45219,0.00692,-9.55821,0.005538,-0.00362,0.396426,60.211,1006.0376,0.0405,0.19317,0.47557,0.0,45.0,92.48,2.0,loiter
6.7868,0.38796,-0.0299,-9.70416,4e-05,-0.00694,0.390023,60.521,1006.0006,0.03924,0.19055,0.46729,0.0,45.0,92.7,2.0,loiter
6.7968,0.29149,-0.10228,-9.902,0.000835,-0.00083,0.395274,60.236,1006.0346,0.03147,0.18198,0.48513,0.0,45.0,92.93,2.0,loiter
6.8068,0.42066,0.03668,-9.85065,0.001156,-0.004589,0.390323,60.212,1006.0376,0.04453,0.19387,0.46515,0.0,45.0,93.15,2.0,loiter
6.8168,0.38053,0.05658,-9.68025,0.001348,-0.000959,0.395446,60.338,1006.0225,0.03377,0.18686,0.46433,0.0,45.0,93.38,2.0,loiter
6.8268,0.31686,0.01203,-9.61557,-0.003023,-0.001356,0.396627,60.024,1006.0599,0.03482,0.1978,0.47276,0.0,45.0,93.6,2.0,loiter
6.8368,0.25081,0.00028,-9.86216,0.003202,-0.004241,0.394116,60.219,1006.0366,0.03533,0.18667,0.46888,0.0,45.0,93.83,2.0,loiter
6.8468,0.2554,-0.03809,-9.91688,-0.00371,0.000801,0.393746,60.324,1006.0241,0.03827,0.19109,0.47583,0.0,45.0,94.05,2.0,loiter
6.8569,0.33105,0.02053,-9.81474,0.002662,-0.00097,0.397993,60.408,1006.0141,0.03137,0.18618,0.46975,0.0,45.0,94.28,2.0,loiter
6.8669,0.35768,-0.03388,-9.76067,-0.003508,0.003776,0.392291,60.586,1005.9929,0.03474,0.18907,0.4625,0.0,45.0,94.5,2.0,loiter
6.8769,0.39601,0.11329,-9.57663,0.001971,-0.005636,0.391387,60.172,1006.0423,0.03825,0.19741,0.47098,0.0,45.0,94.73,2.0,loiter
6.8869,0.33051,0.04601,-9.87027,0.0013,-0.000798,0.391649,60.205,1006.0384,0.02743,0.19626,0.47957,0.0,45.0,94.95,2.0,loiter
6.8969,0.32005,-0.07613,-9.95585,0.001159,-0.003844,0.393958,60.362,1006.0196,0.02811,0.18815,0.46907,0.0,45.0,95.18,2.0,loiter
6.9069,0.32881,-0.05452,-9.78659,-0.004163,0.002529,0.394675,60.392,1006.0161,0.0329,0.18548,0.46543,0.0,45.0,95.41,2.0,loiter
6.9169,0.34348,0.00563,-9.62176,-0.000605,-0.000358,0.387165,60.242,1006.0339,0.03425,0.18808,0.46585,0.0,45.0,95.63,2.0,loiter
6.9269,0.36349,-0.13217,-9.70339,0.004322,-0.003929,0.392884,59.95,1006.0688,0.0194,0.1948,0.47309,0.0,45.0,95.86,2.0,loiter
6.9369,0.28172,-0.0619,-9.81972,-0.002445,-0.008203,0.393794,60.386,1006.0167,0.02965,0.19314,0.46223,0.0,45.0,96.08,2.0,loiter
6.9469,0.31697,-0.07619,-9.93053,0.000509,-0.004174,0.385225,60.474,1006.0062,0.02748,0.18125,0.47237,0.0,45.0,96.31,2.0,loiter
6.957,0.3211,-0.05441,-9.86692,0.002768,-0.004602,0.39098,60.47,1006.0067,0.02408,0.18783,0.47346,0.0,45.0,96.53,2.0,loiter
6.967,0.36082,-0.00602,-9.64386,-0.003481,-0.001519,0.392007,60.428,1006.0117,0.02685,0.19054,0.46197,0.0,45.0,96.76,2.0,loiter
6.977,0.39166,-0.03889,-9.65234,-0.005798,-0.006818,0.397841,60.355,1006.0204,0.02149,0.18382,0.46458,0.0,45.0,96.98,2.0,loiter
6.987,0.35766,-0.04632,-9.73705,0.000599,-0.002022,0.390119,60.246,1006.0335,0.02328,0.1864,0.46757,0.0,45.0,97.21,2.0,loiter
6.997,0.33048,0.01298,-9.91844,0.004609,-0.000343,0.397528,60.209,1006.0379,0.02051,0.18714,0.47273,0.0,45.0,97.43,2.0,loiter
7.007,0.38198,-0.02848,-9.78792,-0.000522,0.000464,0.397332,60.402,1006.0149,0.02136,0.1916,0.46553,0.0,45.0,97.66,2.0,loiter
7.017,0.4035,0.03141,-9.72781,0.00259,-0.005938,0.392993,60.306,1006.0263,0.01617,0.18833,0.47033,0.0,45.0,97.88,2.0,loiter
7.027,0.3566,0.04857,-9.68665,0.008039,-0.002524,0.39076,60.152,1006.0446,0.02471,0.18576,0.46318,0.0,45.0,98.11,2.0,loiter
7.037,0.39162,-0.04927,-9.77805,0.003988,-0.001374,0.40146,60.041,1006.0579,0.01403,0.1864,0.48131,0.0,45.0,98.33,2.0,loiter
7.047,0.40447,0.00151,-9.96522,-0.000851,-0.004675,0.391938,60.524,1006.0003,0.01604,0.18699,0.47387,0.0,45.0,98.56,2.0,loiter
7.0571,0.25844,-0.03321,-9.8901,0.000304,-0.00394,0.392372,60.334,1006.023,0.01751,0.18632,0.47185,0.0,45.0,98.78,2.0,loiter
7.0671,0.34965,0.04976,-9.67403,-0.000271,-0.004559,0.393564,60.581,1005.9935,0.01523,0.18156,0.47459,0.0,45.0,99.01,2.0,loiter
7.0771,0.37471,0.035,-9.67662,0.005008,-0.00395,0.398481,60.143,1006.0458,0.01323,0.19415,0.47084,0.0,45.0,99.23,2.0,loiter
7.0871,0.4637,-0.0408,-9.79384,0.006876,-0.006705,0.389379,60.181,1006.0413,0.01791,0.17896,0.47299,0.0,45.0,99.46,2.0,loiter
7.0971,0.34096,0.03797,-9.87247,0.002267,0.001917,0.395909,60.231,1006.0353,0.00727,0.18402,0.4698,0.0,45.0,99.68,2.0,loiter
7.1071,0.34932,-0.14334,-9.84933,0.001251,-0.000518,0.399173,60.328,1006.0237,0.00759,0.17763,0.47344,0.0,45.0,99.91,2.0,loiter
7.1171,0.34886,0.0584,-9.59612,-0.003481,-0.000504,0.398168,60.453,1006.0088,0.0008,0.1823,0.4636,0.0,45.0,100.14,2.0,loiter
7.1271,0.42505,0.04234,-9.77909,0.000253,0.000241,0.394728,60.322,1006.0244,0.00861,0.18112,0.46991,0.0,45.0,100.36,2.0,loiter
7.1371,0.35398,0.0048,-9.76813,0.001418,0.001122,0.39313,60.083,1006.0529,0.01197,0.18689,0.47248,0.0,45.0,100.59,2.0,loiter
7.1471,0.25201,0.0272,-9.88889,0.000291,-0.004958,0.39747,60.135,1006.0467,0.02004,0.18303,0.4786,0.0,45.0,100.81,2.0,loiter
7.1572,0.3307,0.04137,-9.87852,0.001213,0.000278,0.396217,60.465,1006.0073,0.00545,0.18636,0.47624,0.0,45.0,101.04,2.0,loiter
7.1672,0.35659,0.04293,-9.67955,0.001774,-0.001896,0.391882,60.261,1006.0317,0.00776,0.18525,0.47786,0.0,45.0,101.26,2.0,loiter
7.1772,0.45027,0.03656,-9.6807,-0.001316,0.003773,0.391231,60.317,1006.025,0.00799,0.18404,0.46499,0.0,45.0,101.49,2.0,loiter
7.1872,0.31351,-0.05223,-9.83477,0.005145,-0.002185,0.392683,60.316,1006.0251,0.00868,0.1837,0.47451,0.0,45.0,101.71,2.0,loiter
7.1972,0.25175,-0.00364,-9.92437,0.001023,-0.004243,0.390549,60.05,1006.0569,0.00068,0.18818,0.46519,0.0,45.0,101.94,2.0,loiter
7.2072,0.26142,-0.08417,-9.86441,0.00013,-0.002565,0.397347,60.487,1006.0046,0.01368,0.17694,0.46572,0.0,45.0,102.16,2.0,loiter
7.2172,0.426,-0.00919,-9.62812,0.00179,0.00255,0.39737,60.459,1006.008,0.00075,0.18439,0.46847,0.0,45.0,102.39,2.0,loiter
7.2272,0.32521,0.09608,-9.60345,0.000115,0.001715,0.392361,60.024,1006.0599,0.007,0.1783,0.46902,0.0,45.0,102.61,2.0,loiter
7.2372,0.36433,-0.00474,-9.75314,0.002914,-0.000542,0.391879,60.344,1006.0217,-0.00641,0.19231,0.46299,0.0,45.0,102.84,2.0,loiter
7.2472,0.29838,-0.12836,-9.95967,0.001208,-0.003787,0.397705,60.334,1006.0229,-0.00204,0.18364,0.4761,0.0,45.0,103.06,2.0,loiter
7.2573,0.38355,-0.09692,-9.8825,0.00259,-0.00112,0.391135,60.412,1006.0136,-0.00502,0.19063,0.47265,0.0,45.0,103.29,2.0,loiter
7.2673,0.33391,-0.01413,-9.70111,0.001628,-0.002798,0.390843,60.091,1006.052,0.00134,0.18534,0.47053,0.0,45.0,103.51,2.0,loiter
7.2773,0.41452,-0.00835,-9.62983,0.008763,0.001337,0.393444,60.221,1006.0364,-0.01655,0.18905,0.47393,0.0,45.0,103.74,2.0,loiter
7.2873,0.32784,-0.09477,-9.8494,0.00247,-0.002453,0.39639,60.313,1006.0255,0.00175,0.18535,0.47414,0.0,45.0,103.96,2.0,loiter
7.2973,0.21132,-0.12389,-9.94042,0.004375,0.003458,0.393812,60.208,1006.038,-0.0137,0.18761,0.46725,0.0,45.0,104.19,2.0,loiter
7.3073,0.48497,-0.07805,-9.74642,0.003383,-0.005263,0.395005,60.416,1006.0132,-0.00589,0.18726,0.47408,0.0,45.0,104.41,2.0,loiter
7.3173,0.41936,0.0106,-9.73568,0.000913,-0.001636,0.388689,60.325,1006.024,-0.00609,0.17637,0.46833,0.0,45.0,104.64,2.0,loiter
7.3273,0.38569,0.11968,-9.62677,0.004252,-0.00253,0.38869,60.401,1006.015,-0.00973,0.18096,0.46474,0.0,45.0,104.86,2.0,loiter
7.3373,0.35973,0.03128,-9.74151,0.005901,0.00301,0.388169,60.121,1006.0484,-0.01632,0.18557,0.46653,0.0,45.0,105.09,2.0,loiter
7.3473,0.29158,-0.07281,-9.90245,-0.003323,-0.005962,0.394294,60.48,1006.0055,-0.00824,0.17823,0.45926,0.0,45.0,105.32,2.0,loiter
7.3574,0.38361,-0.07886,-9.91236,-0.004016,-0.006518,0.391397,60.264,1006.0313,-0.01499,0.18289,0.46877,0.0,45.0,105.54,2.0,loiter
7.3674,0.49972,-0.07474,-9.67153,0.001648,-0.005305,0.39457,60.415,1006.0132,-0.00929,0.18865,0.45911,0.0,45.0,105.77,2.0,loiter
7.3774,0.35965,0.09741,-9.59035,0.002755,0.001481,0.38853,60.419,1006.0128,-0.00529,0.17819,0.48315,0.0,45.0,105.99,2.0,loiter
7.3874,0.36709,-0.13039,-9.76491,-0.00102,0.001269,0.395916,60.21,1006.0377,-0.00393,0.18594,0.46586,0.0,45.0,106.22,2.0,loiter
7.3974,0.30875,-0.03588,-9.9387,0.000148,-0.002107,0.39108,59.965,1006.067,-0.01107,0.17106,0.46503,0.0,45.0,106.44,2.0,loiter
7.4074,0.24651,-0.1255,-9.83673,0.000493,-0.003012,0.390344,60.202,1006.0388,-0.01121,0.1805,0.47411,0.0,45.0,106.67,2.0,loiter
7.4174,0.43593,-0.00313,-9.77509,-0.001106,-0.00252,0.391966,60.142,1006.0459,-0.01358,0.19266,0.46756,0.0,45.0,106.89,2.0,loiter
7.4274,0.40187,-0.04174,-9.57234,0.003789,0.000187,0.398378,60.236,1006.0347,-0.01626,0.1888,0.47316,0.0,45.0,107.12,2.0,loiter
7.4374,0.24741,0.00298,-9.80929,0.003856,-0.000997,0.389061,60.34,1006.0222,-0.01452,0.18182,0.47288,0.0,45.0,107.34,2.0,loiter
7.4474,0.3913,-0.04065,-9.91827,0.0046,0.004528,0.397022,60.331,1006.0233,-0.01424,0.18102,0.47009,0.0,45.0,107.57,2.0,loiter
7.4575,0.44214,-0.08131,-9.8034,0.000776,-0.006651,0.393715,60.218,1006.0368,-0.01434,0.17993,0.46489,0.0,45.0,107.79,2.0,loiter
7.4675,0.46005,0.06332,-9.60603,0.001857,-0.002319,0.396399,60.213,1006.0374,-0.0174,0.17833,0.46269,0.0,45.0,108.02,2.0,loiter
7.4775,0.40839,0.00222,-9.64538,0.002231,0.001614,0.391751,60.25,1006.033,-0.0227,0.17479,0.46703,0.0,45.0,108.24,2.0,loiter
7.4875,0.34932,0.01058,-9.76045,-0.002021,0.00168,0.397162,60.165,1006.0432,-0.01357,0.1803,0.46922,0.0,45.0,108.47,2.0,loiter
7.4975,0.33444,-0.06254,-9.89088,0.001723,-0.003211,0.388243,60.379,1006.0176,-0.02238,0.18228,0.47241,0.0,45.0,108.69,2.0,loiter
7.5075,0.31528,0.00612,-9.85373,0.001651,-0.002599,0.399388,60.193,1006.0398,-0.02294,0.17193,0.47363,0.0,45.0,108.92,2.0,loiter
7.5175,0.35603,-0.01571,-9.71422,0.001363,-0.005929,0.387595,60.369,1006.0188,-0.03272,0.1821,0.47779,0.0,45.0,109.14,2.0,loiter
7.5275,0.39382,0.08965,-9.63328,0.005977,-0.003558,0.387216,60.288,1006.0284,-0.01442,0.18022,0.46742,0.0,45.0,109.37,2.0,loiter
7.5375,0.37639,0.03085,-9.77689,0.009061,-0.003736,0.397327,60.414,1006.0134,-0.02728,0.17514,0.47509,0.0,45.0,109.59,2.0,loiter
7.5475,0.3239,-0.04412,-9.9987,0.003155,-0.001317,0.394118,60.354,1006.0205,-0.02664,0.17401,0.46879,0.0,45.0,109.82,2.0,loiter
7.5576,0.30849,0.06302,-9.82146,-0.00172,0.003915,0.392991,60.304,1006.0265,-0.02092,0.16682,0.46881,0.0,45.0,110.05,2.0,loiter
7.5676,0.35554,0.0169,-9.67287,0.000961,-0.002572,0.397493,60.345,1006.0216,-0.02601,0.17711,0.47918,0.0,45.0,110.27,2.0,loiter
7.5776,0.41084,-0.00091,-9.72637,-0.003098,-0.003608,0.393979,60.217,1006.037,-0.02527,0.17323,0.46543,0.0,45.0,110.5,2.0,loiter
7.5876,0.39152,0.05165,-9.82416,0.001929,-0.007941,0.389882,60.212,1006.0376,-0.02216,0.17188,0.46592,0.0,45.0,110.72,2.0,loiter
7.5976,0.31884,-0.05906,-9.95507,0.007151,-0.003026,0.394666,60.24,1006.0342,-0.02645,0.18164,0.47832,0.0,45.0,110.95,2.0,loiter
7.6076,0.29273,0.00781,-9.84261,0.004101,-0.002502,0.393754,60.44,1006.0102,-0.02468,0.18298,0.47099,0.0,45.0,111.17,2.0,loiter
7.6176,0.37816,-0.11755,-9.77518,4e-06,-0.005527,0.396761,60.103,1006.0505,-0.03277,0.17253,0.47602,0.0,45.0,111.4,2.0,loiter
7.6276,0.37251,0.04764,-9.62024,0.003887,0.00032,0.394228,60.046,1006.0574,-0.03222,0.17442,0.47143,0.0,45.0,111.62,2.0,loiter
7.6376,0.32539,0.04162,-9.7642,-0.001567,-0.003601,0.400105,60.4,1006.0151,-0.02663,0.16899,0.46656,0.0,45.0,111.85,2.0,loiter
7.6476,0.28356,-0.05101,-9.92266,-0.00027,-0.003294,0.391938,60.273,1006.0302,-0.0271,0.16631,0.47173,0.0,45.0,112.07,2.0,loiter
7.6577,0.39913,-0.05673,-9.89915,0.003986,-0.005162,0.394252,60.144,1006.0456,-0.04282,0.17279,0.46368,0.0,45.0,112.3,2.0,loiter
7.6677,0.38203,0.06069,-9.6049,0.0015,0.000852,0.395509,60.243,1006.0339,-0.04389,0.18135,0.46475,0.0,45.0,112.52,2.0,loiter
7.6777,0.47224,0.05208,-9.67787,0.002147,0.004203,0.398931,60.223,1006.0362,-0.03863,0.17339,0.46917,0.0,45.0,112.75,2.0,loiter
7.6877,0.4235,0.02254,-9.84559,0.002602,-0.002715,0.394437,60.337,1006.0225,-0.02987,0.17744,0.46625,0.0,45.0,112.97,2.0,loiter
7.6977,0.31514,-0.08218,-9.99653,0.000895,0.00337,0.389196,60.296,1006.0274,-0.03694,0.17365,0.46519,0.0,45.0,113.2,2.0,loiter
7.7077,0.258,-0.11755,-9.80873,-0.001735,-0.003673,0.400651,60.19,1006.0402,-0.03574,0.17719,0.47508,0.0,45.0,113.42,2.0,loiter
7.7177,0.3151,-0.03182,-9.6854,0.006998,-0.004459,0.392867,60.363,1006.0195,-0.03515,0.17493,0.46577,0.0,45.0,113.65,2.0,loiter
7.7277,0.37684,0.03645,-9.56455,0.000503,-0.002228,0.391251,60.579,1005.9936,-0.03827,0.17657,0.47015,0.0,45.0,113.87,2.0,loiter
7.7377,0.36893,-0.08804,-9.86421,0.004977,-0.00192,0.394933,60.113,1006.0494,-0.04434,0.17614,0.4787,0.0,45.0,114.1,2.0,loiter
7.7477,0.28762,-0.02555,-9.90109,0.000853,0.003393,0.392954,60.486,1006.0048,-0.03871,0.17039,0.47686,0.0,45.0,114.32,2.0,loiter
7.7578,0.34305,-0.05436,-9.80878,0.004979,0.001463,0.382642,60.366,1006.0191,-0.04035,0.16994,0.47305,0.0,45.0,114.55,2.0,loiter
7.7678,0.39384,0.03671,-9.71705,0.005731,0.0002,0.395937,60.374,1006.0182,-0.03641,0.17486,0.46944,0.0,45.0,114.77,2.0,loiter
7.7778,0.45316,0.03454,-9.53117,0.004534,-0.004011,0.401318,59.985,1006.0647,-0.03979,0.16591,0.47941,0.0,45.0,115.0,2.0,loiter
7.7878,0.37841,-0.05168,-9.76616,-0.00089,-0.003062,0.393348,60.187,1006.0405,-0.04241,0.17098,0.46502,0.0,45.0,115.23,2.0,loiter
7.7978,0.23621,-0.04307,-9.88193,0.003451,-0.000488,0.399064,60.45,1006.0091,-0.03114,0.18415,0.46121,0.0,45.0,115.45,2.0,loiter
7.8078,0.21791,-0.0505,-9.85519,0.001035,-2.9e-05,0.393536,60.196,1006.0394,-0.04804,0.16728,0.47422,0.0,45.0,115.68,2.0,loiter
7.8178,0.35548,-0.01243,-9.67843,0.000646,0.00121,0.391582,60.13,1006.0474,-0.04458,0.16992,0.46568,0.0,45.0,115.9,2.0,loiter
7.8278,0.47116,0.12237,-9.65759,0.005692,-0.009272,0.397573,60.171,1006.0424,-0.042,0.16272,0.46966,0.0,45.0,116.13,2.0,loiter
7.8378,0.32665,-0.0214,-9.65762,0.000906,0.004199,0.393191,60.524,1006.0003,-0.05578,0.16571,0.46732,0.0,45.0,116.35,2.0,loiter
7.8478,0.39671,-0.04875,-10.01141,-0.002691,-0.005178,0.39715,60.421,1006.0126,-0.04993,0.16401,0.47358,0.0,45.0,116.58,2.0,loiter
7.8579,0.27032,-0.02793,-9.86439,0.000425,-0.000966,0.394654,60.375,1006.0181,-0.05587,0.16944,0.47513,0.0,45.0,116.8,2.0,loiter
7.8679,0.39481,0.03125,-9.71554,0.003918,-0.001965,0.390899,60.423,1006.0123,-0.05814,0.16739,0.46808,0.0,45.0,117.03,2.0,loiter
7.8779,0.3816,0.0351,-9.66097,0.002782,-0.001971,0.392487,60.501,1006.003,-0.04972,0.16873,0.47708,0.0,45.0,117.25,2.0,loiter
7.8879,0.43833,0.0197,-9.76031,-0.003041,-0.001501,0.397617,60.353,1006.0207,-0.06873,0.16953,0.47466,0.0,45.0,117.48,2.0,loiter
7.8979,0.30532,-0.00786,-9.87337,-0.00079,0.001693,0.390549,60.291,1006.028,-0.05306,0.16065,0.47152,0.0,45.0,117.7,2.0,loiter
7.9079,0.39167,0.01096,-9.84902,-0.003814,-0.006126,0.394849,60.295,1006.0276,-0.05553,0.1739,0.47053,0.0,45.0,117.93,2.0,loiter
7.9179,0.40501,0.04952,-9.71074,0.009041,-0.004938,0.392542,60.159,1006.0439,-0.04599,0.16798,0.46728,0.0,45.0,118.15,2.0,loiter
7.9279,0.36125,0.0958,-9.60706,0.005499,-0.002301,0.395892,60.345,1006.0216,-0.05768,0.16284,0.46408,0.0,45.0,118.38,2.0,loiter
7.9379,0.39419,0.02964,-9.69207,0.003277,-0.002493,0.399007,60.434,1006.011,-0.04838,0.17041,0.46937,0.0,45.0,118.6,2.0,loiter
7.9479,0.34029,-0.01819,-9.96043,-0.00211,-0.006002,0.394042,60.25,1006.033,-0.06326,0.16348,0.46952,0.0,45.0,118.83,2.0,loiter
7.958,0.3845,0.04813,-9.8649,-0.000807,-0.000177,0.394391,60.264,1006.0313,-0.06115,0.15999,0.46911,0.0,45.0,119.05,2.0,loiter
7.968,0.417,0.02432,-9.62566,0.003296,-0.000847,0.393461,60.144,1006.0456,-0.06044,0.15839,0.4572,0.0,45.0,119.28,2.0,loiter
7.978,0.35407,0.10635,-9.60634,0.000129,-0.00094,0.388511,60.342,1006.022,-0.05196,0.16086,0.46114,0.0,45.0,119.5,2.0,loiter
7.988,0.34977,0.05614,-9.72505,-0.002993,0.004973,0.390614,60.264,1006.0314,-0.06429,0.15586,0.46774,0.0,45.0,119.73,2.0,loiter
7.998,0.35331,0.00769,-9.92038,-0.001757,-0.000711,0.395911,60.336,1006.0227,-0.05847,0.16005,0.47049,0.0,45.0,119.95,2.0,loiter
8.008,-0.88135,1e-05,-9.74751,0.001809,-12.219464,0.080668,59.961,1006.0675,-0.05618,0.16273,0.4679,0.0,-5.0,120.0,14.94,descent
8.018,-0.77626,-0.00167,-9.73769,0.002325,-0.001427,0.004175,59.884,1006.0767,-0.06055,0.15817,0.47001,0.0,-5.0,120.0,14.865,descent
8.028,-0.77441,0.0503,-9.57848,0.000982,0.000853,-0.00074,59.831,1006.083,-0.05618,0.15489,0.47093,0.0,-5.0,120.0,14.79,descent
8.038,-0.78692,-0.02437,-9.7779,-0.001857,-0.000503,-0.003968,58.941,1006.1893,-0.05732,0.15941,0.46652,0.0,-5.0,120.0,14.715,descent
8.048,-0.89988,-0.13001,-9.84356,-0.001165,-0.003728,0.002349,58.82,1006.2038,-0.06352,0.15058,0.47184,0.0,-5.0,120.0,14.64,descent
8.0581,-0.86915,-0.08051,-9.91336,0.001276,-0.000673,0.001612,58.804,1006.2057,-0.05648,0.15999,0.47369,0.0,-5.0,120.0,14.565,descent
8.0681,-0.81999,-0.002,-9.62812,-0.001459,-0.002056,0.004897,58.304,1006.2654,-0.06185,0.15199,0.45865,0.0,-5.0,120.0,14.489,descent
8.0781,-0.68878,0.04119,-9.62265,0.002272,-0.004971,0.000334,57.817,1006.3237,-0.06707,0.15,0.46201,0.0,-5.0,120.0,14.414,descent
8.0881,-0.77339,-0.05535,-9.67275,0.0041,-0.002085,0.000425,57.677,1006.3403,-0.06208,0.16655,0.47938,0.0,-5.0,120.0,14.339,descent
8.0981,-0.80189,-0.16345,-9.88739,0.001244,-0.000735,-0.003838,57.096,1006.4098,-0.05347,0.15773,0.46256,0.0,-5.0,120.0,14.264,descent
8.1081,-0.92914,-0.03567,-9.90484,0.001941,-0.005057,-0.0039,57.27,1006.3889,-0.05801,0.15886,0.46739,0.0,-5.0,120.0,14.189,descent
8.1181,-0.75046,0.0246,-9.63902,-0.000524,-0.001978,0.002533,56.674,1006.4602,-0.06048,0.15761,0.472,0.0,-5.0,120.0,14.114,descent
8.1281,-0.85893,0.05459,-9.57757,0.000611,-0.000783,0.000235,56.356,1006.4982,-0.05728,0.16346,0.46746,0.0,-5.0,120.0,14.039,descent
8.1381,-0.85334,-0.01396,-9.72336,0.005801,-0.001182,0.00136,56.016,1006.5388,-0.05631,0.15747,0.46674,0.0,-5.0,120.0,13.964,descent
8.1481,-0.83544,-0.03565,-9.98846,0.00076,-0.001755,0.000309,55.88,1006.5551,-0.06905,0.14637,0.46512,0.0,-5.0,120.0,13.889,descent
8.1582,-0.86044,-0.21705,-9.908,-0.004543,-0.002876,0.007201,55.523,1006.5977,-0.06054,0.16472,0.47011,0.0,-5.0,120.0,13.814,descent
8.1682,-0.83541,0.04042,-9.67623,0.002105,-0.002563,0.000287,55.393,1006.6133,-0.06168,0.16668,0.46476,0.0,-5.0,120.0,13.739,descent
8.1782,-0.721,0.04976,-9.64163,0.002757,-0.00408,0.001415,54.882,1006.6743,-0.06066,0.16523,0.47259,0.0,-5.0,120.0,13.664,descent
8.1882,-0.87873,-0.05697,-9.67865,0.002252,-0.004146,0.00607,54.776,1006.6869,-0.06313,0.15691,0.46886,0.0,-5.0,120.0,13.589,descent
8.1982,-0.88978,0.0084,-9.81204,0.001341,-8.3e-05,0.003774,54.363,1006.7363,-0.05799,0.1635,0.47244,0.0,-5.0,120.0,13.514,descent
8.2082,-0.91432,-0.0905,-9.88262,-0.000879,-0.006538,0.003323,54.106,1006.7671,-0.0667,0.15932,0.46908,0.0,-5.0,120.0,13.438,descent
8.2182,-0.81704,-0.06141,-9.77141,0.002799,-0.00673,0.000602,53.705,1006.815,-0.06062,0.16179,0.47799,0.0,-5.0,120.0,13.363,descent
8.2282,-0.8731,0.0697,-9.71908,0.005429,-0.008242,0.008613,53.395,1006.852,-0.05355,0.16595,0.46782,0.0,-5.0,120.0,13.288,descent
8.2382,-0.83973,-0.04466,-9.64955,-1.3e-05,-0.004573,0.00291,53.018,1006.897,-0.06164,0.16106,0.46679,0.0,-5.0,120.0,13.213,descent
8.2482,-0.89731,0.02299,-9.86928,0.000183,-0.002646,0.002665,52.697,1006.9354,-0.05786,0.1618,0.46106,0.0,-5.0,120.0,13.138,descent
8.2583,-0.78641,0.01568,-9.91039,-0.002116,-0.001445,-0.00297,52.757,1006.9283,-0.06234,0.16863,0.46588,0.0,-5.0,120.0,13.063,descent
8.2683,-0.83277,0.05486,-9.72339,0.002076,0.001139,-0.000354,52.063,1007.0112,-0.06729,0.16344,0.47194,0.0,-5.0,120.0,12.988,descent
8.2783,-0.74009,0.0119,-9.66518,-0.005804,0.006465,0.002909,51.972,1007.0221,-0.05861,0.15337,0.46603,0.0,-5.0,120.0,12.913,descent
8.2883,-0.73352,0.031,-9.72348,-0.002418,-0.003678,0.000401,51.959,1007.0237,-0.06094,0.15458,0.46971,0.0,-5.0,120.0,12.838,descent
8.2983,-0.85871,-0.11714,-9.83631,0.004882,-0.001725,-0.001051,51.272,1007.1058,-0.06829,0.15986,0.47155,0.0,-5.0,120.0,12.763,descent
8.3083,-0.9214,0.03909,-9.83245,-0.004125,-0.007481,-0.001614,51.287,1007.104,-0.05555,0.16864,0.47005,0.0,-5.0,120.0,12.688,descent
8.3183,-0.83875,-0.07179,-9.69312,0.000659,-0.00286,0.006196,50.731,1007.1704,-0.05335,0.15259,0.48344,0.0,-5.0,120.0,12.613,descent
